pH_BB_ID,farm_ID,point_ID,lab_ID,parm_ID,value
1.307.321.8,1,307,321,8,5.5
1.307.321.12,1,307,321,12,2.6
1.307.321.13,1,307,321,13,9
1.307.321.14,1,307,321,14,6.8
1.308.322.8,1,308,322,8,5.7
1.308.322.9,1,308,322,9,0.62
1.308.322.10,1,308,322,10,0.63
1.308.322.11,1,308,322,11,0.07
1.308.322.12,1,308,322,12,2.3
1.308.322.13,1,308,322,13,11
1.308.322.14,1,308,322,14,5.5
1.309.323.1,1,309,323,1,7.94
1.309.323.2,1,309,323,2,3.02
1.309.323.3,1,309,323,3,10.89
1.309.323.4,1,309,323,4,17.2
1.309.323.5,1,309,323,5,34.07
1.309.323.6,1,309,323,6,22.83
1.309.323.7,1,309,323,7,4.05
1.309.323.8,1,309,323,8,6
1.309.323.9,1,309,323,9,1.1
1.309.323.10,1,309,323,10,1.44
1.309.323.11,1,309,323,11,0.13
1.309.323.12,1,309,323,12,6.1
1.309.323.13,1,309,323,13,16
1.309.323.14,1,309,323,14,6.8
1.310.324.8,1,310,324,8,6.3
1.310.324.12,1,310,324,12,2.6
1.310.324.13,1,310,324,13,10
1.310.324.14,1,310,324,14,5
1.311.325.9,1,311,325,9,1.08
1.311.325.10,1,311,325,10,1.12
1.311.325.11,1,311,325,11,0.12
1.312.326.8,1,312,326,8,4.8
1.312.326.9,1,312,326,9,0.55
1.312.326.10,1,312,326,10,0.57
1.312.326.11,1,312,326,11,0.06
1.312.326.12,1,312,326,12,2.6
1.312.326.13,1,312,326,13,14
1.312.326.14,1,312,326,14,5.7
1.313.327.8,1,313,327,8,6.3
1.314.328.1,1,314,328,1,11.85
1.314.328.2,1,314,328,2,5.74
1.314.328.3,1,314,328,3,6.96
1.314.328.4,1,314,328,4,21.41
1.314.328.5,1,314,328,5,31.2
1.314.328.6,1,314,328,6,18.82
1.314.328.7,1,314,328,7,4.01
1.314.328.8,1,314,328,8,7
1.314.328.9,1,314,328,9,1.06
1.314.328.10,1,314,328,10,1.3
1.314.328.11,1,314,328,11,0.12
1.314.328.12,1,314,328,12,4.2
1.314.328.13,1,314,328,13,8
1.314.328.14,1,314,328,14,3.4
1.315.329.1,1,315,329,1,3.16
1.315.329.2,1,315,329,2,4.21
1.315.329.3,1,315,329,3,4.99
1.315.329.4,1,315,329,4,15.97
1.315.329.5,1,315,329,5,39.17
1.315.329.6,1,315,329,6,28.84
1.315.329.7,1,315,329,7,3.66
1.315.329.8,1,315,329,8,5.2
1.315.329.9,1,315,329,9,0.68
1.315.329.10,1,315,329,10,0.7
1.315.329.11,1,315,329,11,0.08
1.315.329.12,1,315,329,12,5.4
1.315.329.13,1,315,329,13,12
1.315.329.14,1,315,329,14,6.1
1.316.330.8,1,316,330,8,6.6
1.316.330.12,1,316,330,12,3.8
1.316.330.13,1,316,330,13,14
1.316.330.14,1,316,330,14,7
1.316.331.8,1,316,331,8,6.6
1.316.331.9,1,316,331,9,0.78
1.316.331.10,1,316,331,10,0.8
1.316.331.11,1,316,331,11,0.09
1.316.331.12,1,316,331,12,4.4
1.316.331.13,1,316,331,13,12
1.316.331.14,1,316,331,14,7.2
1.316.332.8,1,316,332,8,6.5
1.316.333.8,1,316,333,8,6.4
1.316.334.8,1,316,334,8,6.2
1.316.335.8,1,316,335,8,6.4
1.317.336.8,1,317,336,8,5.8
1.318.337.8,1,318,337,8,5.9
1.318.337.9,1,318,337,9,0.81
1.318.337.10,1,318,337,10,0.83
1.318.337.11,1,318,337,11,0.09
1.318.337.12,1,318,337,12,4.7
1.318.337.13,1,318,337,13,12
1.318.337.14,1,318,337,14,7.4
1.319.338.8,1,319,338,8,7
1.320.339.1,1,320,339,1,11.93
1.320.339.2,1,320,339,2,6.18
1.320.339.3,1,320,339,3,8.59
1.320.339.4,1,320,339,4,15.55
1.320.339.5,1,320,339,5,30.68
1.320.339.6,1,320,339,6,21.91
1.320.339.7,1,320,339,7,5.17
1.320.339.8,1,320,339,8,6.3
1.320.339.9,1,320,339,9,1.72
1.320.339.10,1,320,339,10,1.82
1.320.339.11,1,320,339,11,0.2
1.320.339.12,1,320,339,12,3.4
1.320.339.13,1,320,339,13,15
1.320.339.14,1,320,339,14,9.7
1.321.340.8,1,321,340,8,6.3
1.321.340.9,1,321,340,9,0.6
1.321.340.10,1,321,340,10,0.61
1.321.340.11,1,321,340,11,0.07
1.321.340.12,1,321,340,12,4.5
1.321.340.13,1,321,340,13,14
1.321.340.14,1,321,340,14,6.9
1.322.341.9,1,322,341,9,1.22
1.322.341.10,1,322,341,10,1.35
1.322.341.11,1,322,341,11,0.14
1.323.342.8,1,323,342,8,7.3
1.323.342.9,1,323,342,9,1.06
1.323.342.10,1,323,342,10,1.34
1.323.342.11,1,323,342,11,0.12
1.324.343.8,1,324,343,8,7.1
1.324.343.12,1,324,343,12,6.2
1.324.343.13,1,324,343,13,12
1.324.343.14,1,324,343,14,2.5
1.325.344.9,1,325,344,9,0.75
1.325.344.10,1,325,344,10,0.77
1.325.344.11,1,325,344,11,0.08
1.326.345.8,1,326,345,8,5.7
1.326.345.9,1,326,345,9,0.61
1.326.345.10,1,326,345,10,0.62
1.326.345.11,1,326,345,11,0.07
1.326.345.12,1,326,345,12,2.8
1.326.345.13,1,326,345,13,13
1.326.345.14,1,326,345,14,7.4
1.327.346.9,1,327,346,9,2.2
1.327.346.10,1,327,346,10,2.24
1.327.346.11,1,327,346,11,0.24
1.328.347.8,1,328,347,8,6.7
1.328.347.12,1,328,347,12,10.6
1.328.347.13,1,328,347,13,24
1.328.347.14,1,328,347,14,10.8
1.329.348.9,1,329,348,9,0.79
1.329.348.10,1,329,348,10,0.82
1.329.348.11,1,329,348,11,0.09
1.330.349.8,1,330,349,8,6.8
1.330.349.9,1,330,349,9,1.88
1.330.349.10,1,330,349,10,1.91
1.330.349.11,1,330,349,11,0.2
1.331.350.8,1,331,350,8,6.2
1.331.351.8,1,331,351,8,5.9
1.331.351.9,1,331,351,9,0.81
1.331.351.10,1,331,351,10,0.82
1.331.351.11,1,331,351,11,0.09
1.331.351.12,1,331,351,12,1.8
1.331.351.13,1,331,351,13,9
1.331.351.14,1,331,351,14,9
1.331.352.8,1,331,352,8,6.2
1.331.353.8,1,331,353,8,6.2
1.331.353.12,1,331,353,12,1.9
1.331.353.13,1,331,353,13,10
1.331.353.14,1,331,353,14,9.1
1.331.354.8,1,331,354,8,6
1.331.355.8,1,331,355,8,6.4
1.332.356.8,1,332,356,8,5.3
1.332.356.9,1,332,356,9,0.58
1.332.356.10,1,332,356,10,0.64
1.332.356.11,1,332,356,11,0.06
1.332.356.12,1,332,356,12,2.6
1.332.356.13,1,332,356,13,13
1.332.356.14,1,332,356,14,6.1
1.333.357.1,1,333,357,1,11.44
1.333.357.2,1,333,357,2,3.71
1.333.357.3,1,333,357,3,8.71
1.333.357.4,1,333,357,4,15.63
1.333.357.5,1,333,357,5,33.5
1.333.357.6,1,333,357,6,22.72
1.333.357.7,1,333,357,7,4.3
1.333.357.8,1,333,357,8,6.8
1.333.357.9,1,333,357,9,1.28
1.333.357.10,1,333,357,10,1.4
1.333.357.11,1,333,357,11,0.15
1.333.357.12,1,333,357,12,4.2
1.333.357.13,1,333,357,13,16
1.333.357.14,1,333,357,14,8.3
1.334.358.8,1,334,358,8,5.7
1.334.358.12,1,334,358,12,2.4
1.334.358.13,1,334,358,13,9
1.334.358.14,1,334,358,14,4.3
1.335.359.8,1,335,359,8,7
1.335.359.12,1,335,359,12,1.6
1.335.359.13,1,335,359,13,11
1.335.359.14,1,335,359,14,3.3
1.336.360.1,1,336,360,1,10.77
1.336.360.2,1,336,360,2,5.29
1.336.360.3,1,336,360,3,7.64
1.336.360.4,1,336,360,4,15.76
1.336.360.5,1,336,360,5,31.75
1.336.360.6,1,336,360,6,22.06
1.336.360.7,1,336,360,7,6.74
1.336.360.8,1,336,360,8,6.3
1.336.360.9,1,336,360,9,0.97
1.336.360.10,1,336,360,10,1.08
1.336.360.11,1,336,360,11,0.12
1.336.360.12,1,336,360,12,2.2
1.336.360.13,1,336,360,13,11
1.336.360.14,1,336,360,14,5.9
1.337.361.9,1,337,361,9,1
1.337.361.10,1,337,361,10,1.01
1.337.361.11,1,337,361,11,0.11
1.338.362.8,1,338,362,8,7.1
1.338.362.12,1,338,362,12,1.6
1.338.362.13,1,338,362,13,10
1.338.362.14,1,338,362,14,3.5
1.339.363.8,1,339,363,8,6.3
1.339.363.9,1,339,363,9,1.31
1.339.363.10,1,339,363,10,1.32
1.339.363.11,1,339,363,11,0.14
1.339.363.12,1,339,363,12,4.4
1.339.363.13,1,339,363,13,17
1.339.363.14,1,339,363,14,7.6
1.340.364.8,1,340,364,8,6.9
1.340.364.12,1,340,364,12,1.5
1.340.364.13,1,340,364,13,10
1.340.364.14,1,340,364,14,3.1
1.341.365.9,1,341,365,9,0.84
1.341.365.10,1,341,365,10,1.83
1.341.365.11,1,341,365,11,0.1
1.342.366.8,1,342,366,8,7.1
1.342.366.12,1,342,366,12,2.9
1.342.366.13,1,342,366,13,9
1.342.366.14,1,342,366,14,2.9
1.342.367.8,1,342,367,8,6.9
1.342.367.12,1,342,367,12,2.8
1.342.367.13,1,342,367,13,10
1.342.367.14,1,342,367,14,3.3
1.342.368.8,1,342,368,8,7.6
1.342.369.8,1,342,369,8,7.5
1.342.370.8,1,342,370,8,7.4
1.342.371.8,1,342,371,8,7.5
1.343.372.1,1,343,372,1,9.41
1.343.372.2,1,343,372,2,5.8
1.343.372.3,1,343,372,3,8.57
1.343.372.4,1,343,372,4,13.22
1.343.372.5,1,343,372,5,33.29
1.343.372.6,1,343,372,6,24.68
1.343.372.7,1,343,372,7,5.03
1.343.372.8,1,343,372,8,7.1
1.343.372.9,1,343,372,9,1.06
1.343.372.10,1,343,372,10,1.75
1.343.372.11,1,343,372,11,0.12
1.343.372.12,1,343,372,12,3.8
1.343.372.13,1,343,372,13,9
1.343.372.14,1,343,372,14,2.7
1.344.373.8,1,344,373,8,6.5
1.344.373.9,1,344,373,9,1.07
1.344.373.10,1,344,373,10,1.08
1.344.373.11,1,344,373,11,0.12
1.344.373.12,1,344,373,12,2.6
1.344.373.13,1,344,373,13,12
1.344.373.14,1,344,373,14,7
1.345.374.8,1,345,374,8,6.4
1.345.374.9,1,345,374,9,1.03
1.345.374.10,1,345,374,10,1.06
1.345.374.11,1,345,374,11,0.12
1.345.374.12,1,345,374,12,2.9
1.345.374.13,1,345,374,13,13
1.345.374.14,1,345,374,14,6.2
1.346.375.8,1,346,375,8,6.9
1.346.375.9,1,346,375,9,0.99
1.346.375.10,1,346,375,10,1.06
1.346.375.11,1,346,375,11,0.12
1.346.375.12,1,346,375,12,2.7
1.346.375.13,1,346,375,13,7
1.346.375.14,1,346,375,14,4.6
1.347.376.8,1,347,376,8,6
1.347.376.9,1,347,376,9,1.01
1.347.376.10,1,347,376,10,1.02
1.347.376.11,1,347,376,11,0.11
1.347.376.12,1,347,376,12,1.8
1.347.376.13,1,347,376,13,12
1.347.376.14,1,347,376,14,8.7
1.348.377.8,1,348,377,8,7
1.348.377.9,1,348,377,9,1.03
1.348.377.10,1,348,377,10,1.22
1.348.377.11,1,348,377,11,0.12
1.348.377.12,1,348,377,12,4.8
1.348.377.13,1,348,377,13,9
1.348.377.14,1,348,377,14,3.3
1.349.378.8,1,349,378,8,7.2
1.349.378.12,1,349,378,12,2.2
1.349.378.13,1,349,378,13,11
1.349.378.14,1,349,378,14,4.4
1.350.379.8,1,350,379,8,6.1
1.350.379.9,1,350,379,9,0.92
1.350.379.10,1,350,379,10,0.93
1.350.379.11,1,350,379,11,0.1
1.350.379.12,1,350,379,12,3.9
1.350.379.13,1,350,379,13,14
1.350.379.14,1,350,379,14,5.4
1.351.380.1,1,351,380,1,8.86
1.351.380.2,1,351,380,2,1.97
1.351.380.3,1,351,380,3,8.88
1.351.380.4,1,351,380,4,20.75
1.351.380.5,1,351,380,5,34.24
1.351.380.6,1,351,380,6,21.41
1.351.380.7,1,351,380,7,3.88
1.351.380.8,1,351,380,8,5.8
1.351.380.9,1,351,380,9,0.72
1.351.380.10,1,351,380,10,0.78
1.351.380.11,1,351,380,11,0.09
1.351.380.12,1,351,380,12,2.9
1.351.380.13,1,351,380,13,11
1.351.380.14,1,351,380,14,4.8
1.352.381.8,1,352,381,8,5.9
1.352.381.9,1,352,381,9,1.3
1.352.381.10,1,352,381,10,1.32
1.352.381.11,1,352,381,11,0.14
1.352.381.12,1,352,381,12,5.5
1.352.381.13,1,352,381,13,19
1.352.381.14,1,352,381,14,8.2
1.353.382.8,1,353,382,8,5.3
1.353.382.9,1,353,382,9,1
1.353.382.10,1,353,382,10,1
1.353.382.11,1,353,382,11,0.1
1.354.383.8,1,354,383,8,6.6
1.355.384.9,1,355,384,9,1.04
1.355.384.10,1,355,384,10,1.07
1.355.384.11,1,355,384,11,0.11
1.356.385.9,1,356,385,9,1.81
1.356.385.10,1,356,385,10,1.84
1.356.385.11,1,356,385,11,0.19
1.357.386.9,1,357,386,9,1.48
1.357.386.10,1,357,386,10,1.48
1.357.386.11,1,357,386,11,0.16
1.358.387.1,1,358,387,1,9.64
1.358.387.2,1,358,387,2,2.2
1.358.387.3,1,358,387,3,3.36
1.358.387.4,1,358,387,4,26.54
1.358.387.5,1,358,387,5,34.84
1.358.387.6,1,358,387,6,20.19
1.358.387.7,1,358,387,7,3.23
1.358.387.8,1,358,387,8,5.9
1.358.387.9,1,358,387,9,1.6
1.358.387.10,1,358,387,10,1.84
1.358.387.11,1,358,387,11,0.19
1.358.387.12,1,358,387,12,10.4
1.358.387.13,1,358,387,13,14
1.358.387.14,1,358,387,14,8.6
1.359.388.1,1,359,388,1,12.66
1.359.388.2,1,359,388,2,6.9
1.359.388.3,1,359,388,3,4.37
1.359.388.4,1,359,388,4,16.07
1.359.388.5,1,359,388,5,30.45
1.359.388.6,1,359,388,6,23.5
1.359.388.7,1,359,388,7,6.04
1.359.388.8,1,359,388,8,6.8
1.359.388.9,1,359,388,9,1.01
1.359.388.10,1,359,388,10,1.1
1.359.388.11,1,359,388,11,0.11
1.359.388.12,1,359,388,12,4.9
1.359.388.13,1,359,388,13,11
1.359.388.14,1,359,388,14,4.2
1.360.389.8,1,360,389,8,6.5
1.360.389.9,1,360,389,9,1.59
1.360.389.10,1,360,389,10,1.63
1.360.389.11,1,360,389,11,0.14
1.360.389.12,1,360,389,12,15.8
1.360.389.13,1,360,389,13,17
1.360.389.14,1,360,389,14,6.8
1.361.390.8,1,361,390,8,7.1
1.361.390.12,1,361,390,12,11.5
1.361.390.13,1,361,390,13,15
1.361.390.14,1,361,390,14,3
1.362.391.1,1,362,391,1,5.13
1.362.391.2,1,362,391,2,3.27
1.362.391.3,1,362,391,3,7.52
1.362.391.4,1,362,391,4,15.39
1.362.391.5,1,362,391,5,46.37
1.362.391.6,1,362,391,6,19.71
1.362.391.7,1,362,391,7,2.59
1.363.392.1,1,363,392,1,4.68
1.363.392.2,1,363,392,2,0.65
1.363.392.3,1,363,392,3,3.85
1.363.392.4,1,363,392,4,10.56
1.363.392.5,1,363,392,5,42.04
1.363.392.6,1,363,392,6,32.35
1.363.392.7,1,363,392,7,5.87
1.364.393.1,1,364,393,1,8.31
1.364.393.2,1,364,393,2,3.59
1.364.393.3,1,364,393,3,7.67
1.364.393.4,1,364,393,4,30.33
1.364.393.5,1,364,393,5,30.1
1.364.393.6,1,364,393,6,15.7
1.364.393.7,1,364,393,7,4.29
1.365.394.1,1,365,394,1,6.88
1.365.394.2,1,365,394,2,2
1.365.394.3,1,365,394,3,5.49
1.365.394.4,1,365,394,4,44.56
1.365.394.5,1,365,394,5,24.56
1.365.394.6,1,365,394,6,13.53
1.365.394.7,1,365,394,7,2.98
1.366.395.1,1,366,395,1,13.45
1.366.395.2,1,366,395,2,4.52
1.366.395.3,1,366,395,3,8.69
1.366.395.4,1,366,395,4,50.85
1.366.395.5,1,366,395,5,20.34
1.366.395.6,1,366,395,6,1.82
1.366.395.7,1,366,395,7,0.35
1.367.396.1,1,367,396,1,8.07
1.367.396.2,1,367,396,2,3.83
1.367.396.3,1,367,396,3,9.21
1.367.396.4,1,367,396,4,27.87
1.367.396.5,1,367,396,5,28.67
1.367.396.6,1,367,396,6,17.29
1.367.396.7,1,367,396,7,5.06
1.368.397.1,1,368,397,1,5.66
1.368.397.2,1,368,397,2,3.12
1.368.397.3,1,368,397,3,7.75
1.368.397.4,1,368,397,4,5.37
1.368.397.5,1,368,397,5,23.28
1.368.397.6,1,368,397,6,36.67
1.368.397.7,1,368,397,7,18.16
1.369.398.1,1,369,398,1,6.03
1.369.398.2,1,369,398,2,2.11
1.369.398.3,1,369,398,3,5.09
1.369.398.4,1,369,398,4,23.31
1.369.398.5,1,369,398,5,23.78
1.369.398.6,1,369,398,6,29.92
1.369.398.7,1,369,398,7,9.75
1.370.399.1,1,370,399,1,5.08
1.370.399.2,1,370,399,2,4.4
1.370.399.3,1,370,399,3,9.77
1.370.399.4,1,370,399,4,10.67
1.370.399.5,1,370,399,5,34.53
1.370.399.6,1,370,399,6,30.04
1.370.399.7,1,370,399,7,5.52
1.371.400.1,1,371,400,1,4.94
1.371.400.2,1,371,400,2,5.4
1.371.400.3,1,371,400,3,7.97
1.371.400.4,1,371,400,4,15.14
1.371.400.5,1,371,400,5,28.59
1.371.400.6,1,371,400,6,28.82
1.371.400.7,1,371,400,7,9.13
1.372.401.1,1,372,401,1,8.49
1.372.401.2,1,372,401,2,4.26
1.372.401.3,1,372,401,3,11.45
1.372.401.4,1,372,401,4,26.59
1.372.401.5,1,372,401,5,28.08
1.372.401.6,1,372,401,6,17.43
1.372.401.7,1,372,401,7,3.71
1.373.402.1,1,373,402,1,5.76
1.373.402.2,1,373,402,2,3.03
1.373.402.3,1,373,402,3,0.82
1.373.402.4,1,373,402,4,24.79
1.373.402.5,1,373,402,5,28.94
1.373.402.6,1,373,402,6,26.48
1.373.402.7,1,373,402,7,10.19
1.374.403.1,1,374,403,1,17.87
1.374.403.2,1,374,403,2,4.92
1.374.403.3,1,374,403,3,9.89
1.374.403.4,1,374,403,4,10.65
1.374.403.5,1,374,403,5,26.09
1.374.403.6,1,374,403,6,20.42
1.374.403.7,1,374,403,7,10.15
1.375.404.1,1,375,404,1,2.39
1.375.404.2,1,375,404,2,0.44
1.375.404.3,1,375,404,3,2.33
1.375.404.4,1,375,404,4,3.23
1.375.404.5,1,375,404,5,38.25
1.375.404.6,1,375,404,6,44.45
1.375.404.7,1,375,404,7,8.92
1.376.405.1,1,376,405,1,9.66
1.376.405.2,1,376,405,2,3.04
1.376.405.3,1,376,405,3,4.33
1.376.405.4,1,376,405,4,21.08
1.376.405.5,1,376,405,5,31.38
1.376.405.6,1,376,405,6,22.13
1.376.405.7,1,376,405,7,8.38
1.377.406.1,1,377,406,1,8.87
1.377.406.2,1,377,406,2,2.61
1.377.406.3,1,377,406,3,5.42
1.377.406.4,1,377,406,4,17.42
1.377.406.5,1,377,406,5,27.69
1.377.406.6,1,377,406,6,27.04
1.377.406.7,1,377,406,7,10.96
1.378.407.1,1,378,407,1,16.55
1.378.407.2,1,378,407,2,6.04
1.378.407.3,1,378,407,3,7.89
1.378.407.4,1,378,407,4,13.53
1.378.407.5,1,378,407,5,30.05
1.378.407.6,1,378,407,6,20
1.378.407.7,1,378,407,7,5.95
1.379.408.1,1,379,408,1,19.9
1.379.408.2,1,379,408,2,7.07
1.379.408.3,1,379,408,3,8.24
1.379.408.4,1,379,408,4,11.58
1.379.408.5,1,379,408,5,28.64
1.379.408.6,1,379,408,6,18.08
1.379.408.7,1,379,408,7,6.48
1.380.409.1,1,380,409,1,10.25
1.380.409.2,1,380,409,2,5.84
1.380.409.3,1,380,409,3,9.5
1.380.409.4,1,380,409,4,16.12
1.380.409.5,1,380,409,5,32.78
1.380.409.6,1,380,409,6,19.96
1.380.409.7,1,380,409,7,5.55
1.381.410.1,1,381,410,1,13.09
1.381.410.2,1,381,410,2,5.27
1.381.410.3,1,381,410,3,5.89
1.381.410.4,1,381,410,4,8.85
1.381.410.5,1,381,410,5,37.9
1.381.410.6,1,381,410,6,23.11
1.381.410.7,1,381,410,7,5.9
1.382.411.1,1,382,411,1,11.58
1.382.411.2,1,382,411,2,1.57
1.382.411.3,1,382,411,3,9.59
1.382.411.4,1,382,411,4,17.34
1.382.411.5,1,382,411,5,28.6
1.382.411.6,1,382,411,6,25.88
1.382.411.7,1,382,411,7,5.44
1.383.412.1,1,383,412,1,10.51
1.383.412.2,1,383,412,2,7.13
1.383.412.3,1,383,412,3,5.64
1.383.412.4,1,383,412,4,5.74
1.383.412.5,1,383,412,5,24.93
1.383.412.6,1,383,412,6,33.16
1.383.412.7,1,383,412,7,12.89
1.384.413.1,1,384,413,1,7.9
1.384.413.2,1,384,413,2,3.69
1.384.413.3,1,384,413,3,3.11
1.384.413.4,1,384,413,4,6.85
1.384.413.5,1,384,413,5,24.91
1.384.413.6,1,384,413,6,37.5
1.384.413.7,1,384,413,7,16.03
1.385.414.1,1,385,414,1,13.9
1.385.414.2,1,385,414,2,5.66
1.385.414.3,1,385,414,3,4.13
1.385.414.4,1,385,414,4,11.01
1.385.414.5,1,385,414,5,31.97
1.385.414.6,1,385,414,6,24.46
1.385.414.7,1,385,414,7,8.88
1.386.415.1,1,386,415,1,26.56
1.386.415.2,1,386,415,2,11.44
1.386.415.3,1,386,415,3,9.96
1.386.415.4,1,386,415,4,8.9
1.386.415.5,1,386,415,5,24.1
1.386.415.6,1,386,415,6,14.98
1.386.415.7,1,386,415,7,4.06
1.387.416.1,1,387,416,1,9.88
1.387.416.2,1,387,416,2,4.97
1.387.416.3,1,387,416,3,6.93
1.387.416.4,1,387,416,4,6.55
1.387.416.5,1,387,416,5,34.9
1.387.416.6,1,387,416,6,29.84
1.387.416.7,1,387,416,7,6.92
1.388.417.1,1,388,417,1,9.78
1.388.417.2,1,388,417,2,3.91
1.388.417.3,1,388,417,3,6.63
1.388.417.4,1,388,417,4,14.59
1.388.417.5,1,388,417,5,36.6
1.388.417.6,1,388,417,6,23.62
1.388.417.7,1,388,417,7,4.87
1.389.418.1,1,389,418,1,17.16
1.389.418.2,1,389,418,2,8.03
1.389.418.3,1,389,418,3,8.28
1.389.418.4,1,389,418,4,11.2
1.389.418.5,1,389,418,5,29.99
1.389.418.6,1,389,418,6,18.66
1.389.418.7,1,389,418,7,6.68
1.390.419.1,1,390,419,1,12.68
1.390.419.2,1,390,419,2,3.41
1.390.419.3,1,390,419,3,8.14
1.390.419.4,1,390,419,4,10.6
1.390.419.5,1,390,419,5,36.25
1.390.419.6,1,390,419,6,23.04
1.390.419.7,1,390,419,7,5.88
1.391.420.1,1,391,420,1,25.5
1.391.420.2,1,391,420,2,5.26
1.391.420.3,1,391,420,3,9.77
1.391.420.4,1,391,420,4,11.85
1.391.420.5,1,391,420,5,28.22
1.391.420.6,1,391,420,6,15.04
1.391.420.7,1,391,420,7,4.36
1.392.421.1,1,392,421,1,9.62
1.392.421.2,1,392,421,2,5.22
1.392.421.3,1,392,421,3,4.37
1.392.421.4,1,392,421,4,9.76
1.392.421.5,1,392,421,5,39.11
1.392.421.6,1,392,421,6,27.26
1.392.421.7,1,392,421,7,4.67
1.393.422.1,1,393,422,1,9.84
1.393.422.2,1,393,422,2,4.2
1.393.422.3,1,393,422,3,3.93
1.393.422.4,1,393,422,4,15.22
1.393.422.5,1,393,422,5,35.49
1.393.422.6,1,393,422,6,23.57
1.393.422.7,1,393,422,7,7.76
1.394.423.1,1,394,423,1,5.54
1.394.423.2,1,394,423,2,2.15
1.394.423.3,1,394,423,3,3.71
1.394.423.4,1,394,423,4,12.6
1.394.423.5,1,394,423,5,37.57
1.394.423.6,1,394,423,6,31.44
1.394.423.7,1,394,423,7,6.98
1.395.424.1,1,395,424,1,4.27
1.395.424.2,1,395,424,2,0.43
1.395.424.3,1,395,424,3,1.5
1.395.424.4,1,395,424,4,4.67
1.395.424.5,1,395,424,5,43.29
1.395.424.6,1,395,424,6,38.17
1.395.424.7,1,395,424,7,7.73
1.396.425.1,1,396,425,1,7.53
1.396.425.2,1,396,425,2,2.83
1.396.425.3,1,396,425,3,6.78
1.396.425.4,1,396,425,4,9.28
1.396.425.5,1,396,425,5,33.16
1.396.425.6,1,396,425,6,28.06
1.396.425.7,1,396,425,7,12.36
1.397.426.1,1,397,426,1,6.13
1.397.426.2,1,397,426,2,2.41
1.397.426.3,1,397,426,3,6.18
1.397.426.4,1,397,426,4,11.58
1.397.426.5,1,397,426,5,36.19
1.397.426.6,1,397,426,6,27.76
1.397.426.7,1,397,426,7,9.75
1.398.427.1,1,398,427,1,18.07
1.398.427.2,1,398,427,2,4.41
1.398.427.3,1,398,427,3,8.79
1.398.427.4,1,398,427,4,10.77
1.398.427.5,1,398,427,5,33.23
1.398.427.6,1,398,427,6,19.67
1.398.427.7,1,398,427,7,5.06
1.399.428.1,1,399,428,1,5.23
1.399.428.2,1,399,428,2,2.84
1.399.428.3,1,399,428,3,3.48
1.399.428.4,1,399,428,4,5.4
1.399.428.5,1,399,428,5,38.42
1.399.428.6,1,399,428,6,37.2
1.399.428.7,1,399,428,7,7.43
1.400.429.1,1,400,429,1,3.07
1.400.429.2,1,400,429,2,1.79
1.400.429.3,1,400,429,3,0.94
1.400.429.4,1,400,429,4,4.4
1.400.429.5,1,400,429,5,39.91
1.400.429.6,1,400,429,6,41.46
1.400.429.7,1,400,429,7,8.43
1.401.430.1,1,401,430,1,2.27
1.401.430.2,1,401,430,2,1.06
1.401.430.3,1,401,430,3,0.97
1.401.430.4,1,401,430,4,5.29
1.401.430.5,1,401,430,5,41.95
1.401.430.6,1,401,430,6,41.11
1.401.430.7,1,401,430,7,7.36
1.402.431.1,1,402,431,1,2.97
1.402.431.2,1,402,431,2,1.07
1.402.431.3,1,402,431,3,1.7
1.402.431.4,1,402,431,4,4.76
1.402.431.5,1,402,431,5,41.95
1.402.431.6,1,402,431,6,40.34
1.402.431.7,1,402,431,7,7.2
1.403.432.8,1,403,432,8,5.1
1.403.432.9,1,403,432,9,0.49
1.403.432.10,1,403,432,10,0.5
1.403.432.11,1,403,432,11,0.05
1.403.432.12,1,403,432,12,3.3
1.403.432.13,1,403,432,13,9
1.403.432.14,1,403,432,14,3.1
1.404.433.8,1,404,433,8,4.9
1.404.433.9,1,404,433,9,0.46
1.404.433.10,1,404,433,10,0.47
1.404.433.11,1,404,433,11,0.05
1.404.433.12,1,404,433,12,4.4
1.404.433.13,1,404,433,13,6
1.404.433.14,1,404,433,14,3.9
1.405.434.8,1,405,434,8,5.7
1.405.434.9,1,405,434,9,0.71
1.405.434.10,1,405,434,10,0.72
1.405.434.11,1,405,434,11,0.07
1.405.434.12,1,405,434,12,6.7
1.405.434.13,1,405,434,13,11
1.405.434.14,1,405,434,14,4
1.406.435.8,1,406,435,8,6.2
1.406.435.12,1,406,435,12,5.6
1.406.435.13,1,406,435,13,7
1.406.435.14,1,406,435,14,4.3
1.407.436.8,1,407,436,8,3.9
1.407.436.12,1,407,436,12,4.2
1.407.436.13,1,407,436,13,6
1.407.436.14,1,407,436,14,1.7
1.408.437.8,1,408,437,8,6.1
1.408.437.9,1,408,437,9,0.79
1.408.437.10,1,408,437,10,0.8
1.408.437.11,1,408,437,11,0.08
1.408.437.12,1,408,437,12,6.8
1.408.437.13,1,408,437,13,13
1.408.437.14,1,408,437,14,5.2
1.409.438.8,1,409,438,8,5.1
1.409.438.9,1,409,438,9,1.01
1.409.438.10,1,409,438,10,1.01
1.409.438.11,1,409,438,11,0.1
1.409.438.12,1,409,438,12,6.7
1.409.438.13,1,409,438,13,16
1.409.438.14,1,409,438,14,4.7
1.410.439.8,1,410,439,8,4.6
